planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/debug/processing_time_detail_ms/obstacle_cruise,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/debug/processing_time_detail_ms/obstacle_slow_down,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/debug/processing_time_detail_ms/obstacle_stop,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/debug/processing_time_ms,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/debug/processing_time_ms_diag,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/debug/slow_down_planning_info,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/debug/stop_planning_info,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/dynamic_obstacle_stop/debug_markers,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/dynamic_obstacle_stop/virtual_walls,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/metrics,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/obstacle_cruise/debug_markers,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/obstacle_cruise/virtual_walls,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/obstacle_slow_down/debug_markers,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/obstacle_slow_down/virtual_walls,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/obstacle_stop/debug_markers,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/obstacle_stop/virtual_walls,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/obstacle_velocity_limiter/debug_markers,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/obstacle_velocity_limiter/virtual_walls,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/out_of_lane/debug_markers,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/out_of_lane/virtual_walls,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/slow_down/metrics,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/stop/metrics,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/motion_velocity_planner/trajectory/debug/published_time,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/debug/calculation_time,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/debug/extended_traj,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/debug/marker,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/debug/mpt_fixed_traj,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/debug/mpt_ref_traj,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/debug/mpt_traj,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/debug/processing_time_detail_ms,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/debug/processing_time_ms,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/trajectory/debug/published_time,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/lane_driving/motion_planning/path_optimizer/virtual_wall,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/lane_driving/motion_planning/path_smoother/path/debug/published_time,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/parking/costmap_generator/debug/processing_time_ms,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/parking/freespace_planner/debug/partial_pose_array,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/parking/freespace_planner/debug/pose_array,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/parking/freespace_planner/debug/processing_time_ms,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/parking/processing_time,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/scenario_selector/debug/processing_time_ms,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/scenario_selector/trajectory/debug/published_time,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/status/infrastructure_commands,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/trajectory/debug/published_time,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/velocity_smoother/debug/backward_filtered_trajectory,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/velocity_smoother/debug/forward_filtered_trajectory,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/velocity_smoother/debug/merged_filtered_trajectory,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/velocity_smoother/debug/processing_time_detail_ms,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/velocity_smoother/debug/processing_time_ms,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/velocity_smoother/debug/trajectory_external_velocity_limited,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/velocity_smoother/debug/trajectory_lateral_acc_filtered,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/velocity_smoother/debug/trajectory_raw,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/velocity_smoother/debug/trajectory_steering_rate_limited,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/velocity_smoother/debug/trajectory_time_resampled,Less-Critical,Vehicle/System,0,0.1K,0
planning/scenario_planning/velocity_smoother/trajectory/debug/published_time,Less-Critical,Vehicle/System,10,0.1K,1KB/s
planning/scenario_planning/velocity_smoother/virtual_wall,Less-Critical,Vehicle/System,0,0.1K,0
